Date,Close/Last,Volume,Open,High,Low,Day
"43,929.00",66.52,"168,895,280.00",65.69,66.84,65.31,1225
"43,928.00",64.86,"202,887,320.00",67.70,67.93,64.75,1226
"43,927.00",65.62,"201,820,280.00",62.73,65.78,62.35,1227
"43,924.00",60.35,"129,880,080.00",60.70,61.43,59.74,1228
"43,923.00",61.23,"165,933,960.00",60.09,61.29,59.23,1229
"43,922.00",60.23,"176,218,560.00",61.63,62.18,59.78,1230
"43,921.00",63.57,"197,002,000.00",63.90,65.62,63.00,1231
"43,920.00",63.70,"167,976,440.00",62.69,63.88,62.35,1232
"43,917.00",61.94,"204,216,600.00",63.19,63.97,61.76,1233
"43,916.00",64.61,"252,560,680.00",61.63,64.67,61.59,1234
"43,915.00",61.38,"303,602,040.00",62.69,64.56,61.08,1235
"43,914.00",61.72,"287,531,080.00",59.09,61.92,58.58,1236
"43,913.00",56.09,"336,752,840.00",57.02,57.12,53.15,1237
"43,910.00",57.31,"401,693,200.00",61.80,62.96,57.00,1238
"43,909.00",61.20,"271,857,040.00",61.85,63.21,60.65,1239
"43,908.00",61.67,"300,233,640.00",59.94,62.50,59.28,1240
"43,907.00",63.22,"324,055,880.00",61.88,64.40,59.60,1241
"43,906.00",60.55,"322,423,480.00",60.49,64.77,60.00,1242
"43,903.00",69.49,"370,732,120.00",66.22,69.98,63.24,1243
"43,902.00",62.06,"418,474,000.00",63.99,67.50,62.00,1244
"43,901.00",68.86,"256,379,880.00",69.35,70.31,67.97,1245
"43,900.00",71.34,"285,290,080.00",69.29,71.61,67.34,1246
"43,899.00",66.54,"286,744,840.00",65.94,69.52,65.75,1247
"43,896.00",72.26,"226,177,000.00",70.50,72.71,70.31,1248
"43,895.00",73.23,"187,572,880.00",73.88,74.89,72.85,1249
"43,894.00",75.69,"219,178,280.00",74.11,75.85,73.28,1250
"43,893.00",72.33,"319,475,400.00",75.92,76.00,71.45,1251
"43,892.00",74.70,"341,397,360.00",70.57,75.36,69.43,1252
"43,889.00",68.34,"426,884,800.00",64.32,69.60,64.09,1253
"43,888.00",68.38,"320,605,520.00",70.28,71.50,68.24,1254
"43,887.00",73.16,"198,713,720.00",71.63,74.47,71.63,1255
"43,886.00",72.02,"230,673,440.00",75.24,75.63,71.53,1256
"43,885.00",74.55,"222,195,320.00",74.32,76.05,72.31,1257
